x,y,z,type
1458.75,-982,0,TU
619.25,-980.5,0,TU
1505.75,-980,0,TU
1006.25,-979.5,0,TU
316.75,-979.5,0,TU
360.75,-979,0,TU
243.25,-978,0,TU
582.25,-978,0,TU
1249.25,-977.5,0,TU
1219.75,-977,0,TU
1485.25,-975.5,0,TU
793.75,-975.5,0,TU
185.75,-975.5,0,TU
1540.75,-975,0,TU
456.75,-974,0,TU
1516.75,-972.5,0,TU
913.25,-971.5,0,TU
1030.25,-971.5,0,TU
484.75,-971,0,TU
1057.25,-970.5,0,TU
1847.75,-968.5,0,TU
154.75,-968,0,TU
1372.75,-966,0,TU
344.25,-965.5,0,TU
1116.75,-963.5,0,TU
504.25,-962.5,0,TU
1507.25,-962.5,0,TU
1525.25,-962,0,TU
1148.75,-961,0,TU
878.25,-961,0,TU
598.75,-960,0,TU
1222.75,-960,0,TU
138.25,-959,0,TU
1189.25,-958,0,TU
117.75,-957,0,TU
671.25,-957,0,TU
1881.25,-956.5,0,TU
615.75,-956.5,0,TU
745.25,-956,0,TU
1250.75,-954,0,TU
1286.75,-952.5,0,TU
1832.25,-952.5,0,TU
709.75,-952,0,TU
541.25,-950.5,0,TU
1450.75,-950,0,TU
104.75,-949,0,TU
638.25,-949,0,TU
1500.75,-948,0,TU
1533.75,-947.5,0,TU
355.25,-947.5,0,TU
768.75,-947,0,TU
589.75,-945,0,TU
1316.75,-944.5,0,TU
1166.25,-943.5,0,TU
471.25,-943.5,0,TU
1199.75,-943,0,TU
383.75,-942.5,0,TU
286.25,-941.5,0,TU
1879.75,-941.5,0,TU
130.75,-941,0,TU
746.75,-940,0,TU
966.75,-940,0,TU
1838.75,-940,0,TU
35.25,-938.5,0,TU
146.75,-938.5,0,TU
324.25,-938,0,TU
522.25,-937,0,TU
487.75,-935.5,0,TU
1119.75,-935.5,0,TU
607.25,-935,0,TU
265.75,-935,0,TU
638.75,-934.5,0,TU
981.25,-934.5,0,TU
1872.25,-934,0,TU
1245.25,-932.5,0,TU
185.25,-932.5,0,TU
47.25,-931.5,0,TU
1273.75,-930.5,0,TU
19.25,-930,0,TU
582.75,-928.5,0,TU
150.25,-928.5,0,TU
1283.25,-927.5,0,TU
1175.75,-927.5,0,TU
306.75,-927.5,0,TU
1019.75,-926,0,TU
338.25,-926,0,TU
0.75,-925,0,TU
293.75,-924,0,TU
37.75,-923.5,0,TU
518.25,-923.5,0,TU
1466.25,-923,0,TU
1534.25,-922,0,TU
760.75,-921,0,TU
1361.25,-919.5,0,TU
1197.25,-919.5,0,TU
133.25,-918,0,TU
1835.25,-917.5,0,TU
360.25,-916.5,0,TU
1877.25,-915.5,0,TU
68.75,-915.5,0,TU
1223.75,-914.5,0,TU
970.25,-914,0,TU
670.75,-914,0,TU
1863.75,-913,0,TU
565.75,-911.5,0,TU
815.25,-911.5,0,TU
157.25,-910,0,TU
641.25,-909.5,0,TU
1486.25,-909,0,TU
746.25,-908,0,TU
196.25,-908,0,TU
1422.75,-907.5,0,TU
171.75,-907,0,TU
548.25,-906.5,0,TU
1174.25,-906.5,0,TU
-17.75,-906,0,TU
1519.25,-904,0,TU
283.75,-904,0,TU
903.75,-904,0,TU
1841.75,-903,0,TU
233.75,-902.5,0,TU
342.25,-902.5,0,TU
939.75,-902.5,0,TU
470.75,-902.5,0,TU
1374.25,-901.5,0,TU
1539.75,-901.5,0,TU
262.25,-901,0,TU
1869.25,-901,0,TU
919.75,-900.5,0,TU
1266.25,-900,0,TU
523.75,-900,0,TU
34.25,-899.5,0,TU
859.25,-899,0,TU
720.75,-899,0,TU
488.25,-899,0,TU
888.75,-898.5,0,TU
1192.75,-898,0,TU
1465.75,-897,0,TU
-37.75,-897,0,TU
1250.25,-897,0,TU
27.75,-896,0,TU
1402.25,-896,0,TU
1353.75,-894.5,0,TU
63.25,-893,0,TU
300.25,-892.5,0,TU
870.25,-892,0,TU
15.25,-890.5,0,TU
1853.75,-890,0,TU
762.75,-890,0,TU
1441.25,-889.5,0,TU
705.25,-887.5,0,TU
118.25,-887,0,TU
1045.75,-887,0,TU
536.25,-887,0,TU
90.25,-886.5,0,TU
1825.75,-886,0,TU
1526.75,-885.5,0,TU
1153.25,-885.5,0,TU
1376.25,-885.5,0,TU
1790.75,-885.5,0,TU
1840.25,-885,0,TU
477.25,-885,0,TU
645.75,-884.5,0,TU
321.75,-884.5,0,TU
935.75,-883.5,0,TU
461.25,-882,0,TU
1549.25,-881,0,TU
246.75,-880,0,TU
880.25,-879.5,0,TU
694.25,-879.5,0,TU
41.25,-879,0,TU
1225.75,-878.5,0,TU
1493.25,-878.5,0,TU
992.75,-878.5,0,TU
1781.25,-877,0,TU
173.75,-875,0,TU
966.25,-875,0,TU
-22.25,-875,0,TU
675.25,-874.5,0,TU
99.25,-874.5,0,TU
1390.25,-874,0,TU
1067.75,-874,0,TU
-46.75,-873.5,0,TU
1256.25,-873.5,0,TU
1799.25,-873,0,TU
111.25,-871.5,0,TU
1762.25,-871.5,0,TU
554.25,-871,0,TU
484.75,-870,0,TU
1471.25,-869.5,0,TU
472.75,-869,0,TU
1369.25,-869,0,TU
72.25,-868.5,0,TU
1822.75,-868,0,TU
370.75,-865.5,0,TU
1105.75,-865,0,TU
458.25,-865,0,TU
1508.25,-864,0,TU
760.75,-863.5,0,TU
156.75,-862.5,0,TU
1152.75,-862,0,TU
998.75,-862,0,TU
1411.25,-860.5,0,TU
631.25,-860,0,TU
693.25,-859,0,TU
541.75,-858.5,0,TU
1528.25,-858,0,TU
20.75,-857.5,0,TU
1549.25,-857,0,TU
670.75,-856,0,TU
253.25,-855.5,0,TU
1352.75,-855,0,TU
472.75,-854,0,TU
1025.75,-854,0,TU
1804.25,-854,0,TU
707.75,-853,0,TU
291.25,-853,0,TU
821.75,-853,0,TU
269.25,-852.5,0,TU
590.75,-852.5,0,TU
513.75,-852,0,TU
1760.25,-850.5,0,TU
59.25,-850.5,0,TU
40.75,-850.5,0,TU
1388.75,-850,0,TU
1114.75,-850,0,TU
732.75,-849.5,0,TU
1748.25,-849,0,TU
-121.25,-849,0,TU
971.75,-849,0,TU
1475.25,-847.5,0,TU
1450.75,-847.5,0,TU
1366.75,-847.5,0,TU
188.75,-846,0,TU
1068.25,-844.5,0,TU
619.75,-844.5,0,TU
604.75,-844,0,TU
222.25,-844,0,TU
-36.75,-842.5,0,TU
1736.75,-842,0,TU
1136.75,-842,0,TU
995.25,-840,0,TU
1117.25,-839,0,TU
1260.75,-838.5,0,TU
26.25,-838.5,0,TU
692.25,-837,0,TU
170.25,-836.5,0,TU
1538.25,-836.5,0,TU
233.25,-836,0,TU
1157.75,-836,0,TU
712.75,-835,0,TU
1034.25,-834.5,0,TU
1284.75,-834.5,0,TU
1223.75,-834,0,TU
634.75,-833,0,TU
1364.25,-831.5,0,TU
259.75,-831,0,TU
1051.25,-831,0,TU
673.25,-830.5,0,TU
1464.75,-830,0,TU
1310.75,-829,0,TU
1331.25,-829,0,TU
-118.25,-828.5,0,TU
1349.25,-827.5,0,TU
878.75,-827.5,0,TU
1479.25,-826.5,0,TU
-137.75,-825,0,TU
1806.75,-825,0,TU
1077.75,-824,0,TU
752.25,-824,0,TU
333.75,-823.5,0,TU
912.75,-823,0,TU
4.75,-822.5,0,TU
35.25,-822.5,0,TU
289.75,-821,0,TU
-85.25,-820,0,TU
377.75,-820,0,TU
1295.75,-820,0,TU
1528.75,-818,0,TU
1111.25,-818,0,TU
359.25,-816,0,TU
1246.75,-815.5,0,TU
792.25,-815,0,TU
237.75,-814.5,0,TU
1264.25,-813,0,TU
-106.75,-811.5,0,TU
1511.25,-810.5,0,TU
594.25,-810.5,0,TU
42.25,-810,0,TU
1461.25,-810,0,TU
1207.25,-808,0,TU
1360.25,-807.5,0,TU
-134.75,-807,0,TU
1324.25,-807,0,TU
1488.75,-806.5,0,TU
83.25,-806,0,TU
-170.75,-806,0,TU
1539.75,-805.5,0,TU
265.25,-804,0,TU
1342.75,-803,0,TU
-76.75,-801.5,0,TU
884.25,-801,0,TU
758.75,-801,0,TU
560.25,-800,0,TU
1307.75,-799.5,0,TU
1134.75,-799.5,0,TU
1513.25,-799,0,TU
1448.75,-799,0,TU
836.75,-799,0,TU
1707.25,-799,0,TU
1284.25,-798.5,0,TU
418.25,-797,0,TU
682.75,-796.5,0,TU
1081.25,-795.5,0,TU
146.25,-794.5,0,TU
-193.25,-794.5,0,TU
1263.75,-794,0,TU
776.25,-793,0,TU
1238.75,-793,0,TU
247.75,-792.5,0,TU
208.25,-792,0,TU
-38.25,-792,0,TU
820.75,-791.5,0,TU
1476.75,-791.5,0,TU
796.25,-791,0,TU
1433.25,-790.5,0,TU
1091.75,-787.5,0,TU
-65.75,-787.5,0,TU
990.25,-786.5,0,TU
1549.25,-786,0,TU
13.75,-786,0,TU
1347.25,-785.5,0,TU
303.25,-785,0,TU
372.75,-785,0,TU
-120.75,-784.5,0,TU
330.25,-784.5,0,TU
609.75,-784.5,0,TU
1363.25,-783.5,0,TU
1122.25,-783.5,0,TU
741.75,-783.5,0,TU
1291.25,-783,0,TU
172.75,-783,0,TU
1497.25,-783,0,TU
1311.75,-783,0,TU
-170.75,-782,0,TU
1516.25,-781.5,0,TU
1204.25,-781.5,0,TU
196.75,-781,0,TU
588.75,-780.5,0,TU
764.75,-780.5,0,TU
87.25,-780,0,TU
877.25,-779.5,0,TU
959.25,-779.5,0,TU
-92.25,-779.5,0,TU
922.75,-779,0,TU
345.25,-778,0,TU
1442.25,-778,0,TU
1097.75,-777.5,0,TU
34.25,-777.5,0,TU
1269.75,-777.5,0,TU
-6.75,-777,0,TU
1466.25,-777,0,TU
-200.75,-776.5,0,TU
1165.25,-775.5,0,TU
235.75,-775,0,TU
-50.75,-775,0,TU
-28.75,-772.5,0,TU
1327.75,-771,0,TU
556.25,-771,0,TU
15.25,-771,0,TU
1533.25,-770.5,0,TU
941.75,-769.5,0,TU
64.75,-769.5,0,TU
890.25,-769.5,0,TU
1553.25,-768.5,0,TU
1215.75,-768,0,TU
-153.25,-768,0,TU
1478.25,-767.5,0,TU
767.75,-767.5,0,TU
1180.25,-767,0,TU
1056.75,-767,0,TU
792.25,-767,0,TU
1133.75,-766.5,0,TU
1512.25,-766.5,0,TU
671.25,-766,0,TU
1496.25,-765.5,0,TU
1026.25,-764,0,TU
1316.75,-761.5,0,TU
1440.75,-761.5,0,TU
-184.25,-761.5,0,TU
691.25,-760,0,TU
1454.75,-759.5,0,TU
726.25,-758.5,0,TU
913.75,-758.5,0,TU
807.25,-758.5,0,TU
3.75,-758,0,TU
753.75,-756.5,0,TU
401.25,-756.5,0,TU
1255.75,-756.5,0,TU
364.25,-756,0,TU
619.25,-756,0,TU
1483.75,-755.5,0,TU
104.25,-755.5,0,TU
1299.25,-755,0,TU
84.75,-755,0,TU
-128.75,-755,0,TU
1362.25,-754.5,0,TU
1199.25,-753.5,0,TU
-33.75,-753,0,TU
957.75,-752,0,TU
-106.75,-750.5,0,TU
856.25,-750.5,0,TU
127.25,-749.5,0,TU
-200.25,-749,0,TU
1423.25,-748.5,0,TU
1272.75,-748.5,0,TU
1549.25,-747,0,TU
1213.25,-746.5,0,TU
1104.75,-746,0,TU
1509.75,-745.5,0,TU
819.25,-745,0,TU
-69.75,-745,0,TU
148.75,-743.5,0,TU
1384.75,-743.5,0,TU
412.75,-742.5,0,TU
1137.25,-742.5,0,TU
931.25,-742.5,0,TU
106.75,-742.5,0,TU
-92.25,-742.5,0,TU
982.75,-742,0,TU
751.25,-741.5,0,TU
1403.75,-741.5,0,TU
16.75,-741,0,TU
1474.25,-741,0,TU
577.75,-740.5,0,TU
591.25,-740.5,0,TU
68.25,-740,0,TU
1520.25,-738.5,0,TU
947.75,-738,0,TU
1169.25,-736,0,TU
1429.75,-735.5,0,TU
-214.25,-734,0,TU
373.25,-733.5,0,TU
-63.75,-733.5,0,TU
901.75,-733,0,TU
316.75,-733,0,TU
-192.25,-732.5,0,TU
-172.25,-732,0,TU
698.25,-731.5,0,TU
1482.75,-731,0,TU
1086.75,-731,0,TU
1352.25,-731,0,TU
655.25,-730,0,TU
-8.25,-729.5,0,TU
731.75,-728.5,0,TU
545.25,-728.5,0,TU
32.75,-727,0,TU
78.75,-726,0,TU
-36.75,-724.5,0,TU
1552.25,-723,0,TU
1409.25,-722.5,0,TU
1502.25,-722.5,0,TU
1258.75,-722.5,0,TU
1378.25,-722,0,TU
757.75,-720,0,TU
1334.75,-719.5,0,TU
1201.25,-719.5,0,TU
98.75,-719.5,0,TU
841.25,-718.5,0,TU
811.25,-717.5,0,TU
1314.75,-717.5,0,TU
1477.25,-717,0,TU
1530.75,-717,0,TU
1226.25,-716.5,0,TU
129.75,-716,0,TU
1350.25,-713,0,TU
1174.25,-712.5,0,TU
-48.75,-712,0,TU
-3.25,-711.5,0,TU
-82.25,-711,0,TU
-115.25,-711,0,TU
576.25,-709,0,TU
69.75,-709,0,TU
10.25,-708.5,0,TU
-230.75,-708,0,TU
-27.25,-708,0,TU
-56.75,-706.5,0,TU
956.25,-705,0,TU
1399.25,-704.5,0,TU
83.25,-704,0,TU
735.75,-703.5,0,TU
513.25,-703.5,0,TU
1476.25,-703,0,TU
500.25,-702.5,0,TU
827.25,-702.5,0,TU
-210.25,-701,0,TU
318.75,-700.5,0,TU
1255.75,-700,0,TU
-172.75,-700,0,TU
1511.25,-699.5,0,TU
1036.75,-699.5,0,TU
392.25,-699,0,TU
35.75,-698.5,0,TU
-127.75,-697.5,0,TU
14.75,-695,0,TU
1369.75,-695,0,TU
-101.75,-694,0,TU
1336.75,-693.5,0,TU
557.25,-693,0,TU
-149.75,-693,0,TU
1174.25,-692,0,TU
526.75,-691.5,0,TU
372.75,-689.5,0,TU
804.25,-689,0,TU
-208.75,-688.5,0,TU
713.75,-687.5,0,TU
-13.75,-687,0,TU
1387.75,-687,0,TU
765.75,-686.5,0,TU
395.75,-686.5,0,TU
-63.25,-686,0,TU
823.25,-684.5,0,TU
1409.25,-684.5,0,TU
84.75,-683,0,TU
-120.25,-683,0,TU
1313.25,-683,0,TU
490.25,-682.5,0,TU
342.75,-680,0,TU
848.75,-680,0,TU
659.75,-680,0,TU
1485.75,-680,0,TU
1555.25,-679.5,0,TU
1288.75,-678,0,TU
742.25,-677.5,0,TU
-44.25,-677.5,0,TU
955.75,-676.5,0,TU
1537.25,-676,0,TU
1343.25,-675.5,0,TU
255.25,-675,0,TU
681.75,-675,0,TU
-102.75,-674,0,TU
-78.25,-672,0,TU
1164.75,-672,0,TU
-59.75,-671.5,0,TU
1262.25,-671,0,TU
449.75,-671,0,TU
1024.25,-668.5,0,TU
412.25,-668.5,0,TU
1498.75,-668.5,0,TU
307.75,-668.5,0,TU
564.25,-668,0,TU
-23.25,-667.5,0,TU
1522.75,-667,0,TU
804.25,-666.5,0,TU
602.25,-666.5,0,TU
391.25,-666.5,0,TU
103.25,-665.5,0,TU
1380.25,-665,0,TU
713.25,-664.5,0,TU
654.75,-664.5,0,TU
1337.25,-663.5,0,TU
694.75,-663,0,TU
-122.75,-661,0,TU
-201.25,-661,0,TU
838.25,-660,0,TU
322.75,-658.5,0,TU
1291.25,-657.5,0,TU
1016.75,-657,0,TU
-260.75,-656,0,TU
583.75,-656,0,TU
1101.25,-656,0,TU
1407.25,-656,0,TU
1361.75,-655,0,TU
118.25,-654.5,0,TU
946.75,-653.5,0,TU
439.25,-653,0,TU
1132.75,-652.5,0,TU
-61.25,-651,0,TU
288.75,-651,0,TU
-280.75,-650.5,0,TU
709.75,-649.5,0,TU
1247.25,-649,0,TU
738.75,-648.5,0,TU
235.75,-648,0,TU
1033.25,-647,0,TU
1335.75,-646,0,TU
384.25,-645.5,0,TU
571.25,-645.5,0,TU
976.25,-645.5,0,TU
-125.75,-645,0,TU
652.25,-644,0,TU
598.75,-643.5,0,TU
1428.75,-643,0,TU
-240.75,-642.5,0,TU
838.75,-640.5,0,TU
816.25,-640,0,TU
-143.75,-639,0,TU
1372.75,-638.5,0,TU
638.75,-637.5,0,TU
719.25,-637.5,0,TU
1254.25,-637,0,TU
1003.25,-635.5,0,TU
-22.25,-634.5,0,TU
1404.25,-634.5,0,TU
1389.25,-634,0,TU
227.75,-633,0,TU
270.25,-632,0,TU
918.25,-632,0,TU
-2.75,-632,0,TU
700.75,-631.5,0,TU
1313.75,-631,0,TU
-300.75,-631,0,TU
-295.25,-631,0,TU
614.75,-630.5,0,TU
957.25,-630.5,0,TU
776.75,-630,0,TU
1103.25,-628.5,0,TU
-68.75,-628,0,TU
1270.75,-626,0,TU
-267.25,-626,0,TU
-125.75,-626,0,TU
391.75,-626,0,TU
902.25,-625,0,TU
571.25,-624,0,TU
976.75,-623,0,TU
-204.25,-623,0,TU
59.75,-622,0,TU
1382.75,-622,0,TU
1398.75,-622,0,TU
657.75,-621.5,0,TU
878.25,-621.5,0,TU
727.25,-621,0,TU
1416.75,-620.5,0,TU
482.75,-620,0,TU
1183.75,-619.5,0,TU
-179.75,-619.5,0,TU
214.25,-618.5,0,TU
1022.25,-616.5,0,TU
1298.75,-616,0,TU
-151.25,-616,0,TU
808.25,-616,0,TU
294.75,-614.5,0,TU
1356.75,-614,0,TU
-137.75,-613.5,0,TU
-305.25,-613.5,0,TU
364.75,-613.5,0,TU
181.75,-611.5,0,TU
1333.75,-611.5,0,TU
-47.75,-611,0,TU
789.25,-609,0,TU
-222.75,-609,0,TU
1272.75,-608,0,TU
584.75,-608,0,TU
1371.75,-607,0,TU
744.75,-607,0,TU
1246.25,-606.5,0,TU
765.25,-606.5,0,TU
1119.25,-604.5,0,TU
140.25,-603.5,0,TU
-34.75,-603,0,TU
594.25,-603,0,TU
709.25,-602,0,TU
818.75,-601.5,0,TU
1389.25,-600.5,0,TU
989.75,-600,0,TU
-129.25,-598.5,0,TU
-194.75,-598.5,0,TU
1372.25,-597.5,0,TU
637.25,-597.5,0,TU
904.25,-597.5,0,TU
1244.25,-597,0,TU
95.25,-597,0,TU
201.25,-596,0,TU
1193.25,-595.5,0,TU
-64.25,-595,0,TU
-274.75,-595,0,TU
726.25,-594,0,TU
564.25,-594,0,TU
882.25,-593.5,0,TU
-217.25,-591.5,0,TU
1016.25,-590.5,0,TU
924.25,-590,0,TU
515.75,-589.5,0,TU
494.25,-589.5,0,TU
1171.75,-589.5,0,TU
1273.75,-589.5,0,TU
624.25,-587,0,TU
363.25,-587,0,TU
276.75,-585.5,0,TU
1299.75,-585.5,0,TU
220.75,-583.5,0,TU
874.25,-583.5,0,TU
839.25,-583.5,0,TU
-256.75,-582.5,0,TU
754.25,-582.5,0,TU
1392.25,-581.5,0,TU
791.75,-581,0,TU
1003.25,-580.5,0,TU
1280.25,-577,0,TU
-17.25,-577,0,TU
-124.75,-576,0,TU
904.75,-575,0,TU
-203.75,-575,0,TU
701.75,-575,0,TU
-182.75,-574.5,0,TU
-71.75,-574.5,0,TU
1247.75,-574,0,TU
679.75,-573.5,0,TU
639.75,-573,0,TU
1318.75,-573,0,TU
1351.75,-572.5,0,TU
27.25,-572.5,0,TU
-343.25,-572,0,TU
202.25,-572,0,TU
-144.75,-571,0,TU
565.75,-570,0,TU
514.75,-570,0,TU
-278.75,-570,0,TU
274.25,-570,0,TU
-49.75,-569,0,TU
1421.75,-569,0,TU
1273.75,-568.5,0,TU
662.75,-568,0,TU
573.75,-568,0,TU
872.25,-565,0,TU
-329.75,-563.5,0,TU
-165.25,-563,0,TU
-33.75,-562.5,0,TU
596.25,-562,0,TU
465.75,-562,0,TU
752.25,-561,0,TU
1294.25,-560.5,0,TU
490.25,-559.5,0,TU
635.75,-559.5,0,TU
1059.75,-557.5,0,TU
-249.75,-557,0,TU
371.75,-557,0,TU
1331.75,-556.5,0,TU
-216.75,-556.5,0,TU
-183.75,-556,0,TU
119.25,-555.5,0,TU
801.25,-554,0,TU
887.75,-553.5,0,TU
739.25,-553.5,0,TU
773.25,-553,0,TU
425.25,-551.5,0,TU
-275.25,-551.5,0,TU
45.75,-551.5,0,TU
-150.25,-549.5,0,TU
911.75,-549.5,0,TU
1234.25,-548.5,0,TU
454.75,-548.5,0,TU
572.25,-548,0,TU
1139.75,-547,0,TU
408.25,-545.5,0,TU
1361.75,-545,0,TU
-80.25,-544.5,0,TU
129.75,-543,0,TU
866.75,-543,0,TU
672.25,-542.5,0,TU
183.25,-542.5,0,TU
-194.25,-542,0,TU
159.25,-541.5,0,TU
511.25,-541,0,TU
754.25,-541,0,TU
963.75,-540.5,0,TU
1343.25,-540,0,TU
1165.75,-539,0,TU
1198.25,-538,0,TU
229.75,-538,0,TU
57.25,-538,0,TU
80.75,-537.5,0,TU
618.25,-537.5,0,TU
639.25,-536.5,0,TU
1051.25,-535.5,0,TU
107.25,-534.5,0,TU
1282.75,-534.5,0,TU
929.25,-534.5,0,TU
349.75,-534,0,TU
891.25,-533,0,TU
-148.75,-531.5,0,TU
483.75,-531.5,0,TU
17.75,-530.5,0,TU
739.25,-529.5,0,TU
-270.25,-527,0,TU
1308.75,-526.5,0,TU
864.75,-526.5,0,TU
1014.75,-526.5,0,TU
1179.75,-525.5,0,TU
412.25,-525,0,TU
-303.25,-525,0,TU
573.75,-524.5,0,TU
608.75,-524.5,0,TU
360.25,-524.5,0,TU
767.25,-524.5,0,TU
1244.25,-524,0,TU
1276.75,-523.5,0,TU
1361.75,-523.5,0,TU
900.75,-523.5,0,TU
282.25,-523.5,0,TU
393.25,-523,0,TU
-238.75,-522,0,TU
337.25,-520,0,TU
709.75,-520,0,TU
137.25,-519.5,0,TU
1154.25,-518.5,0,TU
673.75,-518,0,TU
981.75,-517.5,0,TU
943.75,-516.5,0,TU
-181.75,-516.5,0,TU
1260.25,-516,0,TU
113.75,-516,0,TU
1372.25,-515.5,0,TU
854.75,-515.5,0,TU
1321.75,-514.5,0,TU
813.25,-514.5,0,TU
221.75,-514,0,TU
737.75,-513.5,0,TU
1390.25,-512.5,0,TU
170.75,-512,0,TU
155.75,-510.5,0,TU
1248.25,-510,0,TU
776.25,-510,0,TU
84.75,-509.5,0,TU
22.25,-509,0,TU
904.25,-507,0,TU
1183.25,-507,0,TU
-73.75,-507,0,TU
-149.25,-506.5,0,TU
1277.75,-506.5,0,TU
-120.25,-505.5,0,TU
-55.75,-505.5,0,TU
466.25,-505,0,TU
595.25,-505,0,TU
686.25,-504.5,0,TU
-201.25,-504.5,0,TU
372.25,-503.5,0,TU
-171.25,-503.5,0,TU
226.25,-503,0,TU
1116.25,-503,0,TU
574.75,-501,0,TU
750.75,-500,0,TU
610.25,-498,0,TU
1151.25,-497,0,TU
1285.75,-496.5,0,TU
-232.25,-496,0,TU
428.25,-495.5,0,TU
347.75,-495.5,0,TU
497.25,-495,0,TU
935.75,-494.5,0,TU
988.75,-494,0,TU
714.25,-494,0,TU
1360.25,-494,0,TU
1238.25,-494,0,TU
1335.75,-493,0,TU
115.75,-492.5,0,TU
645.25,-492.5,0,TU
-92.75,-492,0,TU
-269.75,-490.5,0,TU
-297.25,-490,0,TU
782.75,-489.5,0,TU
1003.75,-489,0,TU
853.25,-489,0,TU
1312.25,-488,0,TU
415.25,-487.5,0,TU
175.75,-487,0,TU
483.75,-487,0,TU
-175.75,-487,0,TU
917.25,-487,0,TU
589.25,-487,0,TU
963.25,-487,0,TU
1183.25,-486.5,0,TU
1258.75,-486,0,TU
879.25,-485,0,TU
266.75,-485,0,TU
980.75,-483,0,TU
-9.75,-482.5,0,TU
1142.25,-481.5,0,TU
-115.75,-481.5,0,TU
-298.75,-479.5,0,TU
1297.75,-478.5,0,TU
945.25,-478,0,TU
115.75,-478,0,TU
1329.75,-478,0,TU
-70.75,-478,0,TU
-243.75,-477.5,0,TU
542.75,-477.5,0,TU
1283.75,-477,0,TU
1063.75,-477,0,TU
-184.25,-476.5,0,TU
64.75,-476,0,TU
-259.75,-476,0,TU
845.75,-475.5,0,TU
495.75,-475.5,0,TU
257.75,-475.5,0,TU
1345.75,-474.5,0,TU
-316.75,-474,0,TU
47.75,-473.5,0,TU
628.75,-473,0,TU
1095.75,-472.5,0,TU
576.75,-472.5,0,TU
662.25,-472,0,TU
1301.25,-470.5,0,TU
-224.25,-470.5,0,TU
1181.25,-470,0,TU
277.75,-469.5,0,TU
742.25,-469.5,0,TU
504.75,-468.5,0,TU
409.75,-466,0,TU
79.75,-465.5,0,TU
1380.75,-465.5,0,TU
1013.25,-465,0,TU
-153.75,-465,0,TU
2.75,-463.5,0,TU
246.25,-462.5,0,TU
1321.25,-462.5,0,TU
-102.25,-459.5,0,TU
601.25,-458.5,0,TU
216.75,-458,0,TU
1141.75,-458,0,TU
1232.25,-457.5,0,TU
-51.75,-457.5,0,TU
-31.25,-457.5,0,TU
-202.25,-457,0,TU
172.25,-456,0,TU
-143.75,-455.5,0,TU
1303.75,-455.5,0,TU
725.75,-455.5,0,TU
535.75,-455,0,TU
928.75,-453.5,0,TU
456.25,-453.5,0,TU
23.25,-452.5,0,TU
1256.75,-452.5,0,TU
571.25,-452,0,TU
1272.25,-451,0,TU
41.75,-451,0,TU
-238.25,-450.5,0,TU
-19.25,-450,0,TU
117.25,-449.5,0,TU
331.75,-449.5,0,TU
1180.75,-449,0,TU
482.25,-449,0,TU
-271.75,-448.5,0,TU
267.25,-447.5,0,TU
-299.75,-447,0,TU
1342.75,-447,0,TU
56.75,-447,0,TU
512.75,-446,0,TU
857.75,-445.5,0,TU
95.75,-441.5,0,TU
-39.25,-441,0,TU
-63.75,-441,0,TU
-95.75,-439.5,0,TU
548.75,-439.5,0,TU
-185.75,-439.5,0,TU
75.75,-439.5,0,TU
1212.25,-439,0,TU
837.75,-438,0,TU
6.25,-437.5,0,TU
1253.25,-435.5,0,TU
-110.75,-435.5,0,TU
-230.25,-435,0,TU
302.25,-435,0,TU
885.75,-434.5,0,TU
209.75,-433,0,TU
897.75,-432,0,TU
-360.25,-431.5,0,TU
-30.25,-431,0,TU
57.75,-430,0,TU
-324.75,-429.5,0,TU
1171.75,-429,0,TU
1138.25,-429,0,TU
1195.75,-428.5,0,TU
564.25,-428.5,0,TU
535.25,-427.5,0,TU
862.75,-426.5,0,TU
389.75,-426,0,TU
645.75,-425,0,TU
145.25,-424,0,TU
916.75,-424,0,TU
975.25,-423.5,0,TU
615.75,-423,0,TU
588.25,-422.5,0,TU
515.25,-421.5,0,TU
-49.25,-421.5,0,TU
939.75,-420.5,0,TU
192.75,-418,0,TU
1208.25,-417.5,0,TU
887.75,-416,0,TU
246.25,-415,0,TU
-239.25,-415,0,TU
707.75,-414.5,0,TU
-7.75,-413.5,0,TU
54.25,-413,0,TU
831.25,-412.5,0,TU
1072.25,-412,0,TU
317.25,-412,0,TU
129.75,-411.5,0,TU
1265.75,-411,0,TU
1243.25,-409,0,TU
-148.75,-408,0,TU
1277.75,-408,0,TU
1230.75,-408,0,TU
-292.25,-407.5,0,TU
-209.25,-406.5,0,TU
240.75,-405,0,TU
80.25,-405,0,TU
658.25,-404.5,0,TU
11.75,-404.5,0,TU
355.25,-404.5,0,TU
-98.75,-404,0,TU
172.75,-403.5,0,TU
-258.75,-403,0,TU
378.75,-403,0,TU
1191.75,-402.5,0,TU
-353.75,-400.5,0,TU
803.75,-400.5,0,TU
1158.75,-400,0,TU
-120.25,-400,0,TU
-28.25,-399.5,0,TU
189.75,-398.5,0,TU
514.25,-398,0,TU
329.25,-397.5,0,TU
632.75,-397,0,TU
-324.75,-397,0,TU
908.75,-396.5,0,TU
-54.25,-396.5,0,TU
610.25,-393.5,0,TU
932.25,-393,0,TU
890.25,-393,0,TU
-172.25,-393,0,TU
208.25,-393,0,TU
61.75,-392.5,0,TU
1206.25,-391.5,0,TU
-299.25,-390,0,TU
-224.25,-390,0,TU
785.75,-390,0,TU
117.75,-389,0,TU
