x,y,z,type
2244.75,-3718.75,0,TU
2355.75,-3718.75,0,TU
2662.75,-3718.75,0,TU
2571.25,-3717.75,0,TU
2682.75,-3717.75,0,TU
1971.25,-3717.25,0,TU
2769.25,-3715.75,0,TU
2087.75,-3715.25,0,TU
2398.75,-3713.75,0,TU
1858.75,-3713.75,0,TU
3407.75,-3711.75,0,TU
3297.25,-3711.75,0,TU
2003.25,-3711.25,0,TU
2741.75,-3711.25,0,TU
2573.75,-3710.75,0,TU
1989.75,-3709.75,0,TU
1875.75,-3708.75,0,TU
2949.25,-3707.25,0,TU
2708.25,-3706.75,0,TU
3285.75,-3706.75,0,TU
2286.25,-3706.75,0,TU
2839.75,-3705.75,0,TU
2256.25,-3704.75,0,TU
2776.25,-3702.75,0,TU
1887.25,-3702.25,0,TU
2347.25,-3701.75,0,TU
2795.25,-3701.75,0,TU
2817.75,-3701.25,0,TU
2376.25,-3700.25,0,TU
2694.25,-3700.25,0,TU
3414.75,-3699.75,0,TU
2753.75,-3699.75,0,TU
2327.75,-3698.75,0,TU
2119.75,-3698.75,0,TU
2674.25,-3697.25,0,TU
3369.25,-3694.75,0,TU
2168.75,-3694.75,0,TU
1975.25,-3694.75,0,TU
2369.25,-3691.75,0,TU
2574.75,-3691.75,0,TU
2106.75,-3689.75,0,TU
2481.75,-3689.75,0,TU
2203.25,-3688.25,0,TU
2722.75,-3687.25,0,TU
2226.25,-3687.25,0,TU
2900.75,-3686.25,0,TU
3091.25,-3686.25,0,TU
3339.75,-3685.25,0,TU
2276.75,-3685.25,0,TU
2970.75,-3685.25,0,TU
1966.25,-3684.25,0,TU
2295.75,-3683.25,0,TU
2141.75,-3682.25,0,TU
2041.75,-3682.25,0,TU
2256.75,-3681.75,0,TU
1811.25,-3681.75,0,TU
2098.75,-3680.75,0,TU
2920.75,-3680.75,0,TU
1891.75,-3680.25,0,TU
2655.75,-3679.25,0,TU
2863.75,-3679.25,0,TU
2363.75,-3676.75,0,TU
2337.75,-3674.25,0,TU
2939.25,-3673.75,0,TU
3132.25,-3673.25,0,TU
2694.75,-3673.25,0,TU
2390.25,-3672.25,0,TU
2156.25,-3671.25,0,TU
1786.75,-3671.25,0,TU
3401.75,-3670.75,0,TU
2224.25,-3668.25,0,TU
1778.25,-3665.75,0,TU
2123.75,-3665.25,0,TU
2040.75,-3664.75,0,TU
2284.75,-3663.75,0,TU
3126.25,-3661.25,0,TU
